id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7437824,2BR + Roof Top-20min from Manhattan,17942384,Maud,Brooklyn,Park Slope,40.66835,-73.97981,Entire home/apt,129,5,2,2015-08-23,0.04,1,0
6404584,Tree-lined block+Roof+private rooms,33403059,Joshua,Brooklyn,Crown Heights,40.67725,-73.95994,Private room,79,5,3,2015-10-16,0.06,3,0
34470953,Chelsea Pines Inn - Hide Away Suite,255234351,Ejaz,Manhattan,West Village,40.73968,-74.00455,Private room,299,1,0,,,4,269
18899768,Amazing private room in a 2 Bed/1Bath apartment!,14614795,Antonio,Manhattan,Upper East Side,40.76615,-73.95427,Private room,90,2,1,2017-06-09,0.04,1,0
19375739,PRIVATE BACK PATIO - light-filled luxury apartment,119108169,Molly,Brooklyn,Bedford-Stuyvesant,40.692240000000005,-73.95819,Private room,60,4,1,2017-07-01,0.04,1,0
13785383,Cute and Cozy 1 BDR In West Harlem,80275136,Lisa,Manhattan,Harlem,40.82408,-73.95434,Entire home/apt,120,3,0,,,1,0
16428383,2 blocks to 2 ⭐️⭐️⭐️⭐️⭐️,45247495,Carlos,Bronx,Fieldston,40.892790000000005,-73.89945999999999,Entire home/apt,135,6,8,2019-07-01,0.32,1,250
6326582,"Sunny, Quiet, Open Space Uptown",32924087,Faiven,Manhattan,Washington Heights,40.8327,-73.94028,Shared room,63,1,2,2015-08-17,0.04,2,0
20582991,Private studio in midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.74844,-73.97713,Entire home/apt,130,30,1,2017-11-01,0.05,50,364
6910072,Sunny Room in Bushwick & central AC,36211685,Vienna,Queens,Ridgewood,40.70588,-73.91464,Private room,85,1,1,2015-08-17,0.02,1,0
26001361,Relaxing and Tranquil Room in Park Slope,4232532,Jenn,Brooklyn,South Slope,40.6611,-73.98109000000001,Private room,112,1,5,2018-11-14,0.39,2,0
16794070,1 Bedroom in a gorgeous brownstone in South Harlem,37482532,Adam,Manhattan,East Harlem,40.80964,-73.93964,Entire home/apt,69,2,2,2017-02-05,0.07,1,0
21483653,Cozy Private Room with Patio in Bed-Stuy!,66234873,Zach,Brooklyn,Bedford-Stuyvesant,40.69657,-73.94235,Private room,50,5,62,2019-06-23,3.58,1,12
35005489,Exquisite Park Slope Paradise,229604812,Jake,Brooklyn,Windsor Terrace,40.65863,-73.98495,Entire home/apt,300,3,0,,,1,335
32719444,"2 entire floors,2 (Website hidden by Airbnb) to everything.",34313176,Eddie,Queens,Rego Park,40.71702,-73.86183,Entire home/apt,239,2,0,,,4,299
35603885,AMAZING 2 BEDROOM SPTEPS FROM SUBWAY,230403448,Francisco,Brooklyn,Williamsburg,40.71006,-73.95716,Entire home/apt,180,2,0,,,1,260
5251719,1 Bedroom in Luxury Wall street Apt,27181498,Ben,Manhattan,Financial District,40.70573,-74.00855,Shared room,75,1,0,,,1,0
3638841,Cozy 1 BD apartment in Sunset park,17917168,Karina,Brooklyn,Sunset Park,40.65046,-74.00402,Entire home/apt,100,1,26,2019-03-24,2.52,1,0
1814010,"Large, Private 1BR in Noho/Nolita/Soho",3257486,Drew,Manhattan,NoHo,40.72644,-73.9923,Entire home/apt,175,2,25,2018-12-29,0.36,1,273
21767943,Cozy Hideaway in Artist’s Industrial Loft,158599708,Richard,Brooklyn,Prospect Heights,40.681090000000005,-73.96904,Entire home/apt,195,3,47,2019-03-09,2.44,1,0
29683262,5 mins from Central Park +Community #1,215540583,OneBaz106,Manhattan,East Harlem,40.79018,-73.94014,Private room,78,10,13,2019-05-20,1.83,1,68
19654252,BEAUTIFUL renovated Hamilton Heights room!,7449972,Jordon,Manhattan,Harlem,40.82512,-73.95054,Private room,69,14,6,2017-09-09,0.25,1,0
13586614,East Village 2 BR Duplex Apt on Quiet Block,4047676,Patricia,Manhattan,East Village,40.72539,-73.97963,Entire home/apt,295,2,48,2018-08-09,1.33,1,0
31143457,Empire State Building Views in Luxury 1 Bedroom,4783028,Emma,Manhattan,Midtown,40.75334,-73.98719,Entire home/apt,250,2,4,2019-06-10,1.12,1,0
29329429,2-story Apt in the heart of The Upper West Side!,80242144,Emily,Manhattan,Upper West Side,40.78461,-73.97801,Entire home/apt,199,1,6,2019-05-20,0.68,1,62
14203322,NYC apartment in the East Village,35605738,Rhonycs,Manhattan,East Village,40.72796,-73.98178,Entire home/apt,221,2,78,2019-06-16,2.24,1,270
3556241,Private Bamboo Garden Studio,636319,Roger,Brooklyn,South Slope,40.66252,-73.98433,Entire home/apt,150,2,0,,,1,0
6332130,Lefferts Apt in Brownstone @ Park,21725994,Tim,Brooklyn,Prospect-Lefferts Gardens,40.65597,-73.95806999999999,Entire home/apt,95,2,77,2019-06-18,1.61,2,83
28138470,New MidCentury Modern Apt In The Heart Of Brooklyn,42085952,Mj,Brooklyn,Flatbush,40.63088,-73.96113000000001,Entire home/apt,102,2,0,,,1,36
34449879,Large Room Summer Sublease - Astoria NYC,20810804,Ahmed,Queens,Ditmars Steinway,40.77922,-73.90751999999999,Private room,35,85,0,,,1,228
31956547,Your Private Place in a Cozy Casa,135858587,Daniel,Brooklyn,Crown Heights,40.673,-73.95043000000001,Private room,70,1,8,2019-07-05,2.53,1,75
30442211,Whole Bedroom in Co-Living Space Madison 3L-4,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68561,-73.93289,Private room,35,30,1,2019-05-30,0.73,27,312
34515538,Sunny Private Bedroom in Uptown Manhattan,141426597,Lester,Manhattan,Washington Heights,40.85762,-73.93175,Private room,115,3,3,2019-06-30,2.05,3,179
21472026,Studio Apartment Available over Thanksgiving,17592183,Laura,Manhattan,Upper East Side,40.76241,-73.96134,Entire home/apt,150,5,1,2017-11-18,0.05,1,0
8047711,"Clean, Modern, Minimal Bedroom",23027887,John,Brooklyn,Greenpoint,40.72569,-73.95179,Private room,55,4,2,2015-12-30,0.04,1,0
11740163,Modern 1 Bdrm Apt off Bedford Ave,1709729,Jill,Brooklyn,Williamsburg,40.72138,-73.95756999999999,Entire home/apt,200,30,45,2018-03-20,1.27,1,310
22545036,Cozy Room Close to Columbia,12541753,Yiou,Manhattan,Upper West Side,40.800340000000006,-73.96127,Private room,39,3,1,2018-01-13,0.06,1,0
19246662,"MANHATTAN 
near Central Park&
Columbia University",42068815,Steven,Manhattan,Morningside Heights,40.80908,-73.95858,Entire home/apt,150,3,81,2019-06-02,3.24,1,282
19677284,Room in Williamsburg,63336737,Juan,Brooklyn,Williamsburg,40.70994,-73.95243,Private room,50,4,3,2018-08-13,0.12,1,0
5642982,Room One in cozy apartment_1,26080167,Douglas,Manhattan,Washington Heights,40.83481,-73.94317,Private room,82,2,11,2019-05-31,0.32,3,364
1196791,Creative Hub in Upper Manhattan,4324767,Caits & Taf,Manhattan,Washington Heights,40.83448,-73.94476,Private room,90,1,33,2016-05-09,0.48,1,189
6106544,Beautiful HUGE Studio.. 52ST 3AVE.,1475015,Mike,Manhattan,Midtown,40.75621,-73.96802,Entire home/apt,85,30,4,2018-12-03,0.12,52,342
26033963,Designers 1 bedroom West Village apartment,6295182,Jeremy,Manhattan,West Village,40.73434,-73.99963000000001,Entire home/apt,230,2,11,2019-05-27,0.95,1,59
3132960,Lovely Park Slope Pied a Terre,2472358,Craig,Brooklyn,Park Slope,40.67668,-73.97718,Entire home/apt,250,5,2,2018-12-31,0.21,1,0
35675069,Newly Renovated Apartment (47 Buffalo 1F Room #2),268358454,Devin,Brooklyn,Bedford-Stuyvesant,40.67825,-73.92345999999999,Private room,60,1,0,,,1,171
27736749,☆ Manhattan's Retreat - Blocks from Times Square!,209405908,Louis,Manhattan,Hell's Kitchen,40.75655,-73.99535,Private room,90,1,44,2019-07-04,4.07,3,36
1439162,Cozy & Private 1 Bedroom Garden Level Apartment,7460181,Geraldine,Brooklyn,Bedford-Stuyvesant,40.68238,-73.93795,Entire home/apt,99,3,208,2019-06-25,2.89,1,206
28014733,Warm & Cozy Room in Sunnyside. Awesome Location!,137358866,Kazuya,Queens,Sunnyside,40.73703,-73.92179,Private room,38,30,0,,,103,245
3010328,1BR apartment in Brooklyn,15341073,Camille,Brooklyn,Flatbush,40.64661,-73.95999,Entire home/apt,100,6,2,2018-07-01,0.11,1,202
12830905,Spacious East Village Bedroom,70026602,Kathryn,Manhattan,East Village,40.72817,-73.98040999999999,Private room,150,2,18,2017-03-16,0.47,1,0
13572767,Heart of Williamsburg 2 bedroom sleeps 5,69541888,Edward,Brooklyn,Williamsburg,40.71758,-73.95015,Entire home/apt,250,1,1,2016-07-21,0.03,1,0
34317148,Beautiful house  in Jamaica near JFK & LGA,259078758,Moolchand,Queens,Hollis,40.71573,-73.76897,Private room,175,1,0,,,3,89
23568057,Monkey Jackson height cozy,65171233,Cha,Queens,Elmhurst,40.74253,-73.88962,Private room,65,3,31,2019-07-05,2.21,2,41
35063377,"Bright, loft-style room in prime Williamsburg",10400953,Antje,Brooklyn,Williamsburg,40.71544,-73.96003,Private room,100,5,0,,,1,12
21817150,Spacious & Airy Loft Apartment in Williamsburg,35567813,Hilary,Brooklyn,Williamsburg,40.71576,-73.94088,Entire home/apt,175,2,0,,,1,35
7122067,Finally! A room with amazing vibes!,37275619,David,Manhattan,Washington Heights,40.85471,-73.93021,Private room,90,1,0,,,1,0
34803200,"Home away from home, cozy and amenable.",23819362,Rene,Brooklyn,Canarsie,40.63993,-73.902,Entire home/apt,114,4,4,2019-06-23,2.79,1,284
23651443,Matilda's House,32772480,Lorna,Brooklyn,Prospect-Lefferts Gardens,40.65923,-73.96030999999999,Entire home/apt,150,3,10,2019-07-02,0.64,2,187
16323731,RG - Budget Friendly room in the Greenpoint area!,83717038,Max,Brooklyn,Greenpoint,40.73731,-73.95493,Private room,45,2,85,2019-06-16,2.73,3,171
26063550,Ocean hill home away from,193500709,Levi,Brooklyn,Bedford-Stuyvesant,40.67758,-73.90841,Private room,59,1,24,2019-06-30,1.86,3,32
8343222,"New Apartment, Close to Ferry",43977828,Mona And Wally,Staten Island,Silver Lake,40.62257,-74.09984,Entire home/apt,80,2,147,2019-07-05,3.19,1,324
27681899,Cozy One Bedroom Manhattan Apartment with Office,128610997,Zani,Manhattan,Harlem,40.82663,-73.94108,Entire home/apt,170,3,3,2018-12-08,0.28,2,180
31438699,WELL LIT 2 BR WILLIAMSBURG APARTMENT,61886746,Charles,Brooklyn,Williamsburg,40.71072,-73.96289,Entire home/apt,200,2,0,,,1,0
28560837,Rock Rock Rockaway Beach House,92523072,Bill,Queens,Rockaway Beach,40.58862,-73.81276,Entire home/apt,150,2,14,2019-07-03,7.24,1,97
31126424,A Girls Only Charming living room!!,176899233,Vicky,Brooklyn,Kensington,40.63981,-73.97165,Shared room,45,1,2,2019-05-31,0.6,2,22
20283433,Williamsburg Apt: Near Train & Close to Waterfront,7714461,Charles,Brooklyn,Williamsburg,40.71389,-73.95103,Private room,55,7,19,2019-05-31,0.85,2,151
26563874,PrivateBed&BathLGAMetsTimeSqUSTAFlushingQueens,199745521,Nonie,Queens,Corona,40.75046,-73.85443000000001,Private room,40,2,19,2019-06-24,1.6,1,24
29850433,A Express Train Studio,1550888,Miss Carolyn,Brooklyn,Bedford-Stuyvesant,40.6817,-73.95025,Entire home/apt,70,30,3,2019-04-30,0.42,3,281
7634327,Spacious 2BR Duplex in East Village,9584747,Aaron,Manhattan,East Village,40.72178,-73.98212,Entire home/apt,250,2,11,2017-01-03,0.24,1,0
29150743,Spacious Apartment with a View in Williamsburg,7912469,Pedro,Brooklyn,Williamsburg,40.70695,-73.94913000000001,Private room,50,2,3,2018-11-15,0.34,1,0
3924506,Room in sunny & plant filled apt!,452781,Lian,Brooklyn,Crown Heights,40.67297,-73.95489,Private room,75,1,3,2015-10-11,0.05,1,0
32139526,Perfect Little Gem in the East Village,171331943,Marko,Manhattan,East Village,40.72882,-73.98103,Entire home/apt,160,3,6,2019-07-02,6.0,1,63
22790700,Cozy and Newly Renovated Brooklyn Brownstone,83426350,Chris,Brooklyn,Bedford-Stuyvesant,40.68917,-73.94937,Private room,49,2,0,,,1,0
16310046,Unique Bushwick one bedroom with private garden,1451269,Angelo,Brooklyn,Bushwick,40.70234,-73.92439,Entire home/apt,140,5,3,2018-11-24,0.1,1,7
12990172,Furnished 1 Br Near Columbia,37194964,Shutong,Manhattan,Morningside Heights,40.81488,-73.95886,Entire home/apt,110,7,0,,,1,0
2897507,Private Room in Cozy Brooklyn Apt. for Female,9840901,Anna,Brooklyn,Bedford-Stuyvesant,40.68105,-73.95783,Private room,40,7,16,2019-05-18,0.5,1,221
32165540,Spacious East Village Apartment,801538,Mike,Manhattan,East Village,40.7233,-73.98062,Entire home/apt,150,90,0,,,1,341
1090732,You take living or bedroom!,5993276,Alfred,Queens,Richmond Hill,40.7017,-73.82316,Shared room,60,7,0,,,1,362
14071802,Serene private room in chic Astoria apartment.,72572525,Samantha,Queens,Astoria,40.76218,-73.92436,Private room,90,3,8,2018-08-04,0.23,2,0
10458099,room in Bushwick,53884572,Hans,Brooklyn,Bedford-Stuyvesant,40.69433,-73.93262,Private room,45,5,2,2019-05-27,0.06,1,342
17076329,"Discount at Manhattan Club NYC,  June 16-19, 2019",2190447,Stacey,Manhattan,Midtown,40.7658,-73.98218,Entire home/apt,275,7,0,,,1,0
21879760,Huge Dumbo Loft,1377201,Jon,Brooklyn,Vinegar Hill,40.70152,-73.98406999999999,Entire home/apt,100,30,2,2018-06-30,0.12,1,31
26355413,Stunning Apartment in Heart of Williamsburg,46370836,Joey,Brooklyn,Williamsburg,40.7197,-73.95745,Entire home/apt,209,3,3,2018-10-03,0.24,1,0
35827600,Amazing apartment half block away from the subway,64185868,Adriana,Brooklyn,Bedford-Stuyvesant,40.67822,-73.90938,Private room,50,5,1,2019-06-19,1.0,1,32
19841463,East Williamsburg Hideaway House,19612095,Ellie,Brooklyn,Williamsburg,40.706990000000005,-73.93221,Private room,45,2,0,,,2,274
15342701,"New, elegant private apartment for 2 near JFK",97825348,Frank,Queens,Arverne,40.59065,-73.79563,Entire home/apt,150,2,20,2019-07-07,0.61,1,76
16363434,Midtown Loft,40965944,Lou,Manhattan,Midtown,40.75092,-73.98635999999999,Entire home/apt,290,2,5,2017-04-16,0.16,1,0
35916489,Sun-drenched LGBT Cozy Private QueenRoom @Bushwick,135563904,Michael,Queens,Ridgewood,40.7055,-73.9096,Private room,180,1,2,2019-07-01,2.0,3,78
34213403,"Comfy Sunnyside Room, Midtown in less than 30!",137358866,Kazuya,Queens,Sunnyside,40.74627,-73.92027,Private room,43,30,0,,,103,216
14085512,Restful Superior Court,51826974,Rose,Brooklyn,Canarsie,40.63981,-73.90211,Entire home/apt,80,3,15,2019-07-01,0.42,2,365
7092505,Beautiful duplex studio with 2 queen beds,7503643,Vida,Brooklyn,Greenpoint,40.72568,-73.94142,Entire home/apt,129,30,4,2019-06-15,0.08,52,357
22374967,Family Studio near Times Square,48088611,Alberto,Manhattan,Midtown,40.74816,-73.98676,Entire home/apt,158,7,2,2018-03-19,0.12,2,0
28053933,"Comfy, Convenient, & Private Rm In Manhattan NYC",126155532,Seyoum,Manhattan,Washington Heights,40.85053,-73.93027,Private room,70,2,28,2019-06-30,2.8,1,123
16559041,Spacious Bedroom @ Convinience,80375387,Ash,Queens,Astoria,40.75888,-73.91747,Private room,81,1,3,2018-09-04,0.2,1,179
33913702,Artsy apt in the heart of Brooklyn -- Near all!,27936743,Amy,Brooklyn,Bedford-Stuyvesant,40.68466,-73.94349,Entire home/apt,75,2,4,2019-06-19,1.85,1,103
12711351,Cozy Private Room w/ 1 Queen Bed,65809485,Shirley,Queens,Flushing,40.74807,-73.82775,Private room,40,7,102,2019-04-29,2.73,12,105
18240743,Private Room in Staten Island + Walk-In Closet. #1,72603148,Faye,Staten Island,Stapleton,40.63457,-74.07817,Private room,65,1,56,2019-07-07,2.09,3,351
12445714,Sun kissed 1br Harlem (WHOLE apt),67332509,Nkem,Manhattan,Harlem,40.825790000000005,-73.94324,Entire home/apt,99,1,3,2016-05-29,0.08,1,0
6887755,Spacious and nice 2BR near Subway,21426910,Allen,Brooklyn,Gravesend,40.59627,-73.97287,Entire home/apt,109,2,224,2019-07-05,4.7,2,73
8505892,"Bright, Spacious, Art Filled Apt",11241345,Madison,Manhattan,Lower East Side,40.72027,-73.98565,Entire home/apt,275,1,0,,,1,0
5395116,Studio in UWS- Manhattan,14586567,Paula,Manhattan,Upper West Side,40.79368,-73.97324,Entire home/apt,150,1,0,,,1,0
18852245,Beautiful Room in Historic Hamilton Heights,835019,Yasmin,Manhattan,Harlem,40.82265,-73.94686,Private room,55,21,7,2019-04-30,0.29,1,286
31805845,Cozy Room - Free Cleaning + WiFi - Quick Walk to L,154981576,Bedly Bushwick,Brooklyn,Bushwick,40.70048,-73.91229,Private room,34,30,0,,,9,196
19809264,Big Sunny 1BR near the subway - 20 mins to NYC!,18197578,Caitlin,Brooklyn,Crown Heights,40.66756,-73.95812,Entire home/apt,100,3,12,2018-11-25,0.5,1,4
1919766,Full of Harlem Soul & Charm,9501531,Andre,Manhattan,Harlem,40.82438,-73.94332,Private room,60,1,245,2019-07-07,3.6,3,336
24229031,3 QUEEN size lofts in Williamsburg/grrenpoint!!!,182363374,Jimmy,Brooklyn,Greenpoint,40.72552,-73.95647,Private room,300,1,8,2018-11-11,0.53,7,14
27436322,King Sized Room; Bay Ridge,84155085,Ridhima,Brooklyn,Bay Ridge,40.63145,-74.02375,Private room,50,2,1,2018-08-27,0.09,1,0
8522756,In the heart of the East Village,44875359,Sandra,Manhattan,East Village,40.72184,-73.98165,Shared room,60,10,0,,,2,0
18472524,SUNNY PLACE in Sunnyside,78272395,Vadim,Queens,Sunnyside,40.736740000000005,-73.9136,Private room,70,3,8,2017-06-18,0.3,1,0
21845154,Warm and cosy apartment in the heart of New York,4495261,Julien,Manhattan,East Village,40.72631,-73.98507,Entire home/apt,180,7,2,2018-09-09,0.11,1,0
10502523,Private Room For 1 w/ Separate Entrance Student / Intern / Traveler,43392243,Rita,Staten Island,Concord,40.60077,-74.07788000000001,Private room,35,4,73,2019-05-01,2.1,4,320
20119459,Comfortable medium size room in downtown New York,8962305,Cici,Manhattan,Lower East Side,40.71375,-73.98988,Private room,75,5,3,2018-08-11,0.13,3,11
12567631,Bedstuy Flat Sublet    3 WEEK MIN,3910530,Mathew,Brooklyn,Bedford-Stuyvesant,40.68459,-73.94993000000001,Entire home/apt,60,1,0,,,1,0
33785477,Sunny Private Room close to Manhattan(Green),254771644,Jianren,Brooklyn,Bushwick,40.69682,-73.93066999999999,Private room,66,2,8,2019-07-05,3.08,1,159
14370839,Private room in a shared 3 bed 1 bath in Bushwick,65344210,Carly,Brooklyn,Bushwick,40.6866,-73.91221,Private room,34,3,0,,,1,0
31054566,Perfect location in Manhattan,231971512,Roland,Manhattan,Chelsea,40.7463,-73.9911,Private room,68,1,0,,,1,0
15399031,Beautiful & Cozy Brownstone Apt In Gowanus,86592511,Chezi,Brooklyn,Gowanus,40.66734,-73.99383,Entire home/apt,135,2,19,2019-06-19,0.6,1,35
9227929,Manhattan Townhome Garden Apartment,2807798,Sean,Manhattan,Harlem,40.82993,-73.9435,Entire home/apt,201,1,162,2019-07-05,4.46,2,73
30878695,BRIGHT BEAUTIFUL BROWNSTONE IN BROOKLYN,66913051,Amy,Brooklyn,Williamsburg,40.71792,-73.94171999999999,Entire home/apt,160,1,4,2019-01-20,0.59,1,49
30092606,Time Square West - Double Double Room,224414117,Gabriel,Manhattan,Hell's Kitchen,40.75665,-73.99838000000001,Private room,129,1,18,2019-05-05,2.4,30,140
34286828,Cosy luxury studio for sublet on upper west side,101856518,Dearna,Manhattan,Upper West Side,40.77904,-73.98786,Entire home/apt,180,3,0,,,1,0
24287826,Superb Private Bedroom with Private Bath in UPS!,183211558,Linda,Manhattan,Upper East Side,40.77768,-73.94951,Private room,100,2,39,2019-06-19,2.58,1,55
3378585,Beautiful Studio Near Times Square ,13535952,Nastassia,Manhattan,Hell's Kitchen,40.76125,-73.99642,Entire home/apt,300,1,0,,,1,0
34792347,Cozy Private Room in Prime Location,233755743,Jany,Queens,Elmhurst,40.73291,-73.87561,Private room,40,2,2,2019-06-08,1.82,2,346
2046273,Private room in Park Slope,3126588,Laszlo,Brooklyn,Sunset Park,40.66118,-73.98901,Private room,40,25,0,,,1,0
6674482,Private Bedroom in East Harlem,34933217,Emilie,Manhattan,East Harlem,40.79435,-73.94071,Private room,97,1,0,,,1,0
25837948,Beautiful room(s) near JFK airport,156547988,Minying,Queens,Woodhaven,40.68853,-73.85474,Private room,60,1,14,2019-06-15,1.13,4,335
9521704,Cute apartment in East Village,14391637,Maxime,Manhattan,East Village,40.72286,-73.9834,Entire home/apt,200,1,3,2016-01-02,0.07,1,0
24777719,Cosy Room in Bushwick Collective Near JMZ Trains,27163168,Hanna,Brooklyn,Bushwick,40.69639,-73.93245999999999,Private room,50,3,1,2018-05-08,0.07,1,0
13032261,2bd Presidential NYC,57571805,Gharet,Manhattan,Midtown,40.75315,-73.97339000000001,Entire home/apt,350,2,3,2017-06-20,0.1,3,0
34656363,Loft-style Designer Studio,9914596,Oren,Manhattan,Upper West Side,40.78673,-73.97304,Entire home/apt,130,30,0,,,1,280
993040,YOUR HARLEM HOME AWAY FROM HOME!!! ,5454862,Barbara,Manhattan,Harlem,40.8278,-73.94891,Entire home/apt,97,3,185,2019-06-14,2.46,1,6
14586448,★ Luxury FiDi Studio - Elevator and Gym ★,90270616,Shaun,Manhattan,Financial District,40.70617,-74.01529000000001,Entire home/apt,279,3,5,2016-12-31,0.15,1,0
3172778,PRIME WILLIAMSBURG FAMILY ART LOFT,16109802,Daphna,Brooklyn,Williamsburg,40.71262,-73.95676,Entire home/apt,170,7,20,2019-06-30,0.33,1,44
19784119,Harlem Haven,9427915,Ntifafa Akoko,Manhattan,Harlem,40.82105,-73.94588,Entire home/apt,100,2,27,2019-06-09,1.15,1,1
27162696,Sweet BR (A) in owner's duplex very near subway,35983559,Laura,Brooklyn,East Flatbush,40.63956,-73.95033000000001,Private room,75,3,10,2019-06-30,0.91,3,123
1586641,SALE- SUNNY MASTER BEDROOM NEAR MANHATTAN,8452639,C S,Brooklyn,Flatbush,40.64919,-73.96143000000001,Private room,84,2,68,2019-05-27,0.96,3,362
2880864,Awesome Apartment in Astoria,14723162,Hugh,Queens,Astoria,40.77162,-73.92626,Private room,149,1,10,2018-10-08,0.17,1,365
